,id,created_at,username,location,following,followers,retweet_count,search_term,text
312,1.51E+18,21/03/2022 6:01,ChongWaiHa,Hong Kong,134,8,0,ocean pollution,river pollution and then sea pollution and then ocean pollution and then seafood pollution and then table pollution  
313,1.51E+18,21/03/2022 6:00,ChongWaiHa,Hong Kong,134,8,0,ocean pollution,river pollution and then sea pollution and then ocean pollution and then seafood pollution and then table pollution  
314,1.51E+18,21/03/2022 6:00,ChongWaiHa,Hong Kong,134,8,0,ocean pollution,river pollution and then sea pollution and then ocean pollution and then seafood pollution and then table pollution  
315,1.51E+18,21/03/2022 6:00,ChongWaiHa,Hong Kong,134,8,0,ocean pollution,river pollution and then sea pollution and then ocean pollution and then seafood pollution and then table pollution  
316,1.51E+18,21/03/2022 5:59,ChongWaiHa,Hong Kong,134,8,0,ocean pollution,river pollution and then sea pollution and then ocean pollution and then seafood pollution and then table pollution  
317,1.51E+18,21/03/2022 5:59,ChongWaiHa,Hong Kong,134,8,0,ocean pollution,river pollution and then sea pollution and then ocean pollution and then seafood pollution and then table pollution  
318,1.51E+18,21/03/2022 4:40,trot_a,,2,11,0,ocean pollution,plastic pollution  a truckload of plastic is dumped into the ocean every minute people  lets not die
319,1.51E+18,21/03/2022 4:33,AndrewPlewe,"Salt Lake City, TUTah",2165,609,0,ocean pollution,also interested in industrial stuff preferably large and monolithic or areas with interesting night lighting due to towns andor said industrial stuff while im not down with pollution i have a soft spot for industrial things next to the ocean
320,1.51E+18,21/03/2022 3:20,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
321,1.51E+18,21/03/2022 3:19,CTpatriot1776,CT,2954,1493,8,ocean pollution,how much more pollution is put into the air from all the oil tankers transporting across the ocean because biden shutdown the pipeline which emits zero pollution 🤷‍
322,1.51E+18,21/03/2022 2:58,DaveTrouba,"Kaohsiung, Taiwan",3130,1245,0,ocean pollution,microplastics are a big—and growing—part of global pollution via  the amount of plastic pouring into the sea could mean a potential million tonnes of plastic in the ocean by  equivalent to the weight of million blue whales
323,1.51E+18,21/03/2022 1:56,_jaaayx5,,1126,1466,0,ocean pollution,we would’ve died bc of pollution in the ocean 
324,1.51E+18,21/03/2022 1:03,cbcnewsbc,"Vancouver, British Columbia",413,296776,16,ocean pollution,tofino bc mayor dan law says the coastal british columbia community known for its beaches and surferfriendly waves has banned singleuse plastic cutlery in a move to keep its ocean playground pollutionfree
325,1.51E+18,21/03/2022 0:08,PerPete03876392,"København, Danmark",471,217,0,ocean pollution,help us free the ocean of plastic pollution  free the ocean 
326,1.51E+18,20/03/2022 23:57,devinedianakin,New York,1132,4231,0,ocean pollution, yes been to florida many many times i’m a certified scuba diver and sailor i absolutely love the ocean and outdoors the last time i went was five years ago and it broke my heart to see the beaches filled with dead fish and closed due to red tide caused by pollution
327,1.51E+18,20/03/2022 23:00,CityNewsVAN,Vancouver,9777,275823,3,ocean pollution,tofino has banned singleuse plastic cutlery in a move to keep its ocean playground pollutionfree says mayor dan law 
328,1.51E+18,20/03/2022 22:56,ThatTypeWriter,Alabasta,501,95,4,ocean pollution,i wanna see hedorah in the mv i think they could make him such a menacing sludge monster too just a heap of garbage and pollution with giant red glowing eyes coming out of the ocean
329,1.51E+18,20/03/2022 22:46,SarayaWorldwide,Japan,107,290,0,ocean pollution,deepsea octopuses are making shelters out of human trash 
330,1.51E+18,20/03/2022 22:00,ScienceNews,"Washington, DC",594,4209410,12,ocean pollution,the nighttime glow of humans’ offshore activities can penetrate deep into ocean waters — possibly altering how marine creatures behave 
331,1.51E+18,20/03/2022 21:53,Context_19,nyc,214,82,0,ocean pollution, what the hell are we doing world family so thereare two garbage patch whirlpools larger than state of texas in the pacific oceanwyf
332,1.51E+18,20/03/2022 21:49,seraphya,,828,69,0,ocean pollution, like dumping raw sewage in the ocean as a matter of course or only just when a combined sewer system overloads or shipping ballastbut yes thermal pollution is a real problem that more work needs to be done on
333,1.51E+18,20/03/2022 21:22,af_1717,"England, United Kingdom",1883,449,0,ocean pollution,i’d be really interested to know what difference would adding ocean acidification as a pollution proxy make to this analysis any thoughts anyone 
334,1.51E+18,20/03/2022 21:10,JulianSayarer,,302,1733,0,ocean pollution,this photo from a beach in an outer suburb shows the citys frankly amazing compression of desertcityocean the desert creates significant dust and air pollution issues that car culture exacerbates at great cost to public health in lima 
335,1.51E+18,20/03/2022 20:59,The_A_U_M,GAIA,0,0,0,ocean pollution,we create solutions for water desalocean plastic pollution and magnetics geothermal power solutions that serve humanity and gaia 
336,1.51E+18,20/03/2022 20:40,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
337,1.51E+18,20/03/2022 20:34,Kellblog,"Silicon Valley, CA",5632,14012,0,ocean pollution, population growth drives most but certainly not all of them examples global warming deforestation biodiversity water shortages ocean pollution 
338,1.51E+18,20/03/2022 20:34,environment_go,,38,23,0,ocean pollution, effects of plastic pollution in the ocean 
339,1.51E+18,20/03/2022 19:51,Amanda82356801,,4,0,0,ocean pollution,incredible oceanic plastic solutions anyone and everyone can take part in 
340,1.51E+18,20/03/2022 19:42,BarrettKahn,,138,8,0,ocean pollution, the largest cause of radiologic pollution has been weapons testing by a very wide margin 5m pbq all up totally uncontained all ocean dumping was k pbq chernobyl was 5k pbq although it being on land makes it worse our worst nuclear nightmare has already happened
341,1.51E+18,20/03/2022 18:00,DailyBee,"Sandpoint, Idaho",215,1603,0,ocean pollution,in just minutes reid harlocker and his team collected pounds of trash from the northern pacific ocean “it’s awful” he said seated in his hayden home friday morning the pollution it’s there  audio story available
342,1.51E+18,20/03/2022 16:50,Atoosa1981,,55,41,0,ocean pollution, i thought the same too but its the same party that dumps our recycling into the ocean and allows developers to built with no regard for wildlife same government that allows cities to be overcrowded without proper solution for traffic and pollution
343,1.51E+18,20/03/2022 16:30,trot_a,,2,11,0,ocean pollution,plastic pollution  a truckload of plastic is dumped into the ocean every minute people  lets not die
344,1.51E+18,20/03/2022 16:02,ArtistRomario,"Durban, South Africa",498,1071,0,ocean pollution, thank you emma 🧡 some of my peers now dont litter anymore too after i explained to them that most ocean pollution comes from land
345,1.51E+18,20/03/2022 16:01,GoopTales,Goop World,38,38,0,ocean pollution,before you listened to latest episode did you know there was a trash patch ocean currents swirl ocean debris together into one giant patch of garbage and while there is progress in cleaning it up pollution continues to be a big problem for the ocean and the creatures there 
346,1.51E+18,20/03/2022 15:51,LBNLBioSci,"Berkeley, CA",435,3115,0,ocean pollution,how does coastal light pollution affect the ocean and the creatures living in it the first global atlas reveals how deep artificial light at night goes underwater 
347,1.51E+18,20/03/2022 15:15,PECULIARnctau,2021,28,29,0,ocean pollution, marine biology he says the ocean has always been so mysterious to me and it still amazes me how we havent discovered all of the species under the sea and i care so much about the ocean too water pollution irresponsible corporations makes me so angry
348,1.51E+18,20/03/2022 14:57,LizSimmie,Toronto - Treaty 13,2125,6397,0,ocean pollution, windmills kill birds fall apart pollute the ocean and don’t last that long but once they are cheaper they may be better than other options given they don’t kill thousands of folks from pollution
349,1.51E+18,20/03/2022 14:50,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
350,1.51E+18,20/03/2022 14:49,chibibangchan, 🇲🇩 | dfi-16 ,489,401,0,ocean pollution,did i ever tell you how we had a school project for ocean pollution and i suggested the name “motion of the ocean” and everyone liked it lmao thanks chan for the inspo 
351,1.51E+18,20/03/2022 14:14,OPloux,Annecy,3,0,0,ocean pollution,farmed salmon 
352,1.51E+18,20/03/2022 14:03,bobhillbrain,,624,507,0,ocean pollution, is in threat and we are in threat with it due our beneath the blue dive into a dazzling ocean under threat – interactive 
353,1.51E+18,20/03/2022 13:48,Sensicalgame,,835,515,0,ocean pollution, simple ways you can help fight ocean pollution 
354,1.51E+18,20/03/2022 13:07,Lef_iv,NYC,2967,3891,3,ocean pollution,“animal agriculture is the leading cause of species extinction ocean dead zones water pollution and habitat destruction” 
355,1.51E+18,20/03/2022 13:02,JeffClaude9,Delta quadrant ,470,188,0,ocean pollution, hurricanes floods tsunamis etc play a huge part of it we play the other part but whos to blame specifically the people of the world are to blame for ocean pollution not pointing any fingers to any nation just pointing out that humanity can cause so much harm
356,1.51E+18,20/03/2022 12:38,HenrikBechmann,Toronto,640,373,0,ocean pollution,amsterdam chose the following dimensions for its globalecological lens page ocean acidificationexcessive fertilizer useoverfishingfreshwater withdrawalsexcessive land usewaste generationozone layer depletionair pollutionclimate change
357,1.51E+18,20/03/2022 11:36,SandySinghania5,,13,34,0,ocean pollution, plastic pollution in the ocean remains one of our largest challenges  lets do our part and reduce reuse and recycle whenever we can
358,1.51E+18,20/03/2022 11:15,Hamish_Hoosen,Johannesburg,1728,1953,1,ocean pollution, ocean pollution is out of hand
359,1.51E+18,20/03/2022 10:35,NewsVoirUAE,UAE,1,8,0,ocean pollution,the third swim for clean seas swimming race invites community members to take a dip in saadiyats clear waters and raise awareness about ocean pollutionread story  
360,1.51E+18,20/03/2022 9:45,MNTRYJOSEPH,Florida,244,559,0,ocean pollution,help us free the ocean of plastic pollution 
361,1.51E+18,20/03/2022 9:44,Neha73201059,,10,4,0,ocean pollution, industrial pollution and the discarding of plastic waste must be tackled for the sake of all life in the ocean”
362,1.51E+18,20/03/2022 9:39,nashet_official,ادعم الطبيعة ,6,0,1,ocean pollution,its time to get at the root of this ocean crisis the center has petitioned the environmental protection agency to begin regulating plastics as a pollutant and is working to stop plastic pollution at the source before it ever has a chance to reach the ocean 
363,1.51E+18,20/03/2022 9:35,mutani_io,"Antwerp, Belgium",1586,1271,0,ocean pollution,contrasting with plastics treated as elegant textiles one would almost forget the numerous animals facing fatal ends involving ocean pollution this look eloquently tells the tragic tale of sea life caught in trash 7
364,1.51E+18,20/03/2022 9:26,Shivam_1025,,105,51,3,ocean pollution, not only harms humans but also harms the and life which is part of our meal 
365,1.51E+18,20/03/2022 8:50,Herosofourearth,"Earth(Globe,Gaia,Terra,Tellus)",36,26,0,ocean pollution, saving soil will considerably reverse the climate change global warming species extinction pollution etcsafe soil  major reduction in climate change  global warming  ocean acidification  habitat loss  major number of species extinction  food crisis  water crisis
366,1.51E+18,20/03/2022 8:30,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
367,1.51E+18,20/03/2022 8:09,mediaindiagroup,Paris,222,1652,5,ocean pollution,study by says off coast bleaching due to caused by debris study says  of live coral colonies in south mumbai to be in contact with debris amp  were partly bleached 
368,1.51E+18,20/03/2022 7:54,Dave_szn01,,82,32,0,ocean pollution, gotta be sea the sea project is changing how the world deals with environmental data  it will give us a fighting chance against climate change and ocean pollution inevitable x minimum   🦈
369,1.51E+18,20/03/2022 6:17,AndyBCarter1,"South Burlington, Vermont",2487,297,0,ocean pollution,the effects of ocean pollution 
370,1.51E+18,20/03/2022 6:03,GravitasIndeed,United States,277,79,0,ocean pollution,how many ways can we destroy nature 
371,1.51E+18,20/03/2022 5:55,corporatemv,Maldives,3742,3651,1,ocean pollution,the maldives ocean plastics alliance  and its partners have collected tonnes of pet collection through two of the ngo’s flagship projects aimed at solving plastic waste pollution in maldives
372,1.51E+18,20/03/2022 4:52,CircumpolarInfo,"Vermont, USA",349,343,0,ocean pollution,even the sea has light pollution these new maps show its extent 
373,1.51E+18,20/03/2022 4:50,howell_jemma,,99,45,1,ocean pollution,this link shares eye opening facts about ocean pollution and the damage it is causing to our ecosystems this is a great resource to evoke emotion and provoke thought in the classroom 
374,1.51E+18,20/03/2022 4:42,TyotoRiffle,,165,226,0,ocean pollution, sure
375,1.51E+18,20/03/2022 4:21,Streetballa89,"Minnesota, USA",25242,18204,0,ocean pollution,this pic sum up what all life on  is all about and the biodiversity that we know was born from this action pollination million years agoyou can plant  or wind turbines reduce ghgs stop ocean pollution without pollinators everything is defeated answer on 
376,1.51E+18,20/03/2022 4:00,trot_a,,2,11,0,ocean pollution,plastic pollution  a truckload of plastic is dumped into the ocean every minute people  lets not die
377,1.51E+18,20/03/2022 3:51,minsquish,Australia,6321,5804,1,ocean pollution,new program feeds tons of lettuce to florida’s manatees record numbers of manatees have died in from starvation because human destroys seagrass their natural food source an alarming  died in 
378,1.51E+18,20/03/2022 3:44,SydneyReddit,"Sydney, Australia",4,789,0,ocean pollution,sydney ocean beaches pollution after flooding 
379,1.51E+18,20/03/2022 2:47,C_rless,,394,215,0,ocean pollution, we can reduce our demand for carbon emitting products we demand these companies to produce  of all air pollution and  of ocean pollution
380,1.51E+18,20/03/2022 2:30,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
381,1.51E+18,20/03/2022 1:33,JJon93267767,Canada 🇨🇦 ,77,27,0,ocean pollution,ok so anyone  have you ever seen the ocean freezeover in your life wehad inches of sea ice on the frozen ocean this year it was cold as heck is this climate change or a hoax of money grasping elders said every years it happens a cold spurt comes along  not pollution 
382,1.51E+18,20/03/2022 1:08,ZeynepGcbilmez1,"Leipzig, Germany",428,246,0,ocean pollution, apart from global warming we are dealing with biodiversity loss deforestation plastic pollution ocean acidification food and water shortage problems all linked all due to how we choose to exist on this planet we need a better way to live
383,1.51E+18,20/03/2022 0:43,HarshaNagarj,"Davanagere,Karnataka 🇮🇳",187,221,0,ocean pollution, good morning ji 
384,1.51E+18,20/03/2022 0:42,MNTRYJOSEPH,Florida,244,559,0,ocean pollution,help us free the ocean of plastic pollution  free the ocean 
385,1.51E+18,20/03/2022 0:19,NoFoxGarage,Central Indiana,33,211,0,ocean pollution, more pollution in the ocean it’s the only way to stunt evolution and save us all s lol
386,1.51E+18,20/03/2022 0:12,MonaPatelT,Mother Earth 🌳,5455,17287,208,ocean pollution,humans invented plastic and animals are harmed by itthey eat itget caught in it or get sick because of it plastic pollution occured so rapidly that animals were unable to adjust their behaviour around this new material 
387,1.51E+18,20/03/2022 0:04,GLGY297_Calgary,"Calgary, Alberta",80,97,0,ocean pollution,marine scientists have discovered octopuses in the oceans are living in bottles containers and garbage octopuses use plastic in ocean is as shelter and protection for their young ones litter pollution is on the raise with climate change 
388,1.51E+18,19/03/2022 23:36,bentepmail,Danmark,3275,2302,1,ocean pollution,help us free the ocean of plastic pollution  free the ocean 
389,1.51E+18,19/03/2022 23:30,wxyzdetroit,"Detroit, MI",2295,412945,0,ocean pollution,there are a lot of unknowns and a lot of microplastics out there which is why the california ocean protection council adopted the firstofitskind strategy 
390,1.51E+18,19/03/2022 23:29,APLFHK,Hong Kong,327,1564,0,ocean pollution,on world water day how fashion can do its part via 
391,1.51E+18,19/03/2022 22:41,JHughStrickland,,144,138,0,ocean pollution, get a virus of kind or another he left at a port by your ship you h abs did i mention the trail of ocean pollution you can see behind the ship shameful
392,1.51E+18,19/03/2022 21:39,our_science,Iraq,4501,4196,0,ocean pollution,dumped fishing gear is a bigger polluter than plastic strawsstraws make up less than  of the ocean’s plastic waste fishing nets and gear account for cc and sophie maes 
393,1.51E+18,19/03/2022 21:35,OriginTemplar,,83,93,0,ocean pollution, oh boy oh boy… yes anyone who loves the ocean lifestyle like i do knows that plastic pollution is a massive massive problem 
394,1.51E+18,19/03/2022 21:11,Cj60863903,,148,165,0,ocean pollution,help us free the ocean of plastic pollution  free the ocean 
395,1.51E+18,19/03/2022 20:56,MyPFT,"Noord-Brabant, Nederland",33,30,0,ocean pollution, this is my work about ocean plastic pollution at least half of earths oxygen comes from the ocean a plastic bag persist in the environment for hundreds of years  
396,1.51E+18,19/03/2022 20:48,ClimateActionN9,,1006,1104,11,ocean pollution,plastic is posion  million tons of plastic are produced around globe each year  of ocean pollution is plastic million birds die every single year from plastic pollution more than million people die an early death from plastic 
397,1.51E+18,19/03/2022 20:29,Kawentzmann,"Berlin, Germany",30,237,0,ocean pollution,oops cleaning the great pacific garbage patch was probably a bad idea 
398,1.51E+18,19/03/2022 20:23,Together4Nature,"London, England, Uk.",610,610,2,ocean pollution,toxic waste revealed as eroding coastlines expose old 🤨 
399,1.51E+18,19/03/2022 19:48,EM203SConnolly,,23,23,0,ocean pollution,there are many ways that we can stop ocean pollution across all facets of life 
400,1.51E+18,19/03/2022 19:42,craigcharley2,Rufus Oregon ,14,27,0,ocean pollution, china custer trump tariffs are destroying the ocean with pollution dumping missiles in the sea by north korea comes from trumps corporate tariffs to farmers of red states democracy is being attacked by communist corporations from china
401,1.51E+18,19/03/2022 19:25,Devintcotter,"Long Beach, CA",209,17,0,ocean pollution, starship is vastly better for the environment the sls srb exhaust is really nasty h uses more energy to produce than methane and sls is mostly dumped in the ocean at launch causing more pollution also the production of sls has a bigger carbon footprint
402,1.51E+18,19/03/2022 19:01,genspacenyc,NYC + online,770,5931,2,ocean pollution,join artist giovanni chiamenti to explore speculative new organic glossaries symbiogenesis and ocean microplastic pollution free event in person amp virtual register today 
403,1.51E+18,19/03/2022 18:22,Orakos1,Internet,141,225,0,ocean pollution,today pm utc playing raftusually surviving the open ocean is no easy feat  so thank the gods for pollution  
404,1.51E+18,19/03/2022 17:50,AngelicFusion,"California, USA",3793,4660,0,ocean pollution, plans to crash the international space station into the oceanthats more pollution spend millions and millions of dollars on this thing just to crash it in the ocean oh my god🤦‍
405,1.51E+18,19/03/2022 17:07,mateosfo,"Berkeley, CA",6623,17429,6,ocean pollution,of course not having a choice is “freedom” being forced to spend 10 a year amp risk your life every day in a car is “what consumers want”so war it is then least you’ll have a “clean conscience” about air pollution too bad about ocean though 
406,1.51E+18,19/03/2022 17:03,AnnGallon,California,808,462,0,ocean pollution,ocean pollution solutiontehachapi ca residents startup would filter ocean pollution via by 
407,1.51E+18,19/03/2022 17:00,ScienceNews,"Washington, DC",594,4209410,17,ocean pollution,a new tally reveals at least  million square kilometers of surface ocean is polluted by humans’ artificial lights at night 
408,1.51E+18,19/03/2022 16:52,RStacilee,,384,204,4,ocean pollution,shame on poisons the water cant drink the water
409,1.51E+18,19/03/2022 16:35,KrisK14942595,"Ontario, CA",291,66,0,ocean pollution, or china for the ocean pollution
410,1.51E+18,19/03/2022 15:52,PaulWagle,"Kansas, USA",590,465,0,ocean pollution,lets have a conversation about the real problem with plastics pollution… 
411,1.51E+18,19/03/2022 15:29,causenft_,The Metaverse,636,336,2,ocean pollution,speaker spotlight today  pm est is an collection fighting plastic pollution amp saving the ocean using the power of and the metaverse to partner with specialists and create this unique collection of nftsspaces link 
412,1.51E+18,19/03/2022 15:14,ProspectUpdate,London (Global),3444,1250,11,ocean pollution,“for the first time in history we are seeing unprecedented global momentum to tackle the plague of plastic pollution” 
413,1.51E+18,19/03/2022 15:09,VicShayne,"Colorado, USA",98,66,0,ocean pollution, the main issue with plastic straws goes beyond ocean pollution and affects the lives of sea creatures that are harmed by the straws
414,1.51E+18,19/03/2022 15:05,hendrixse,"Africa, Lat Am, WDC, Wisconsin",875,432,3,ocean pollution,my team works with the clean cities blue ocean project to reduce singleuse as a result there is a new ordinance from the municipality of pisco 
415,1.51E+18,19/03/2022 15:01,TheDailyClimate,"Bozeman, Mont.",1425,19439,0,ocean pollution,the amount of plastic ending up in our is sobering — by  there is expected to be more plastic pollution than fish by weight in the ocean check out our guide to ocean and download our action kit on how to tackle plastic pollution 
416,1.51E+18,19/03/2022 14:34,FaeWildlife,,30,23,0,ocean pollution,in fact by  the amount of plastic products in the ocean is expected to exceed the number of fish read more about what you can do to protect the world’s oceans here 
417,1.51E+18,19/03/2022 14:34,FaeWildlife,,30,23,0,ocean pollution,as cool as these animals are their habitat is under serious threat due to plastic waste and other contaminants today ocean pollution causes over million marine animals to lose their lives every year 
418,1.51E+18,19/03/2022 14:31,URICRC,"based in Narragansett, RI",206,437,0,ocean pollution,marine debris or litter introduced into the ocean through human activity is a known problem marine debris causes problems for wildlife their habitats and people citizen science programs to mitigate the impacts of plastic pollution can help scientists collect data
419,1.51E+18,19/03/2022 14:20,trot_a,,2,11,0,ocean pollution,plastic pollution  a truckload of plastic is dumped into the ocean every minute people  lets not die
420,1.51E+18,19/03/2022 14:15,Oceanwire,The Great Pacific Northwest,32361,83000,3,ocean pollution,report ocean plastic pollution is set to grow fourfold by  says a new report but technological innovation and combined global action can help avert disaster ht 
421,1.51E+18,19/03/2022 13:55,CFCnabilon,,129,66,0,ocean pollution,giant punye plastic bag just a waste of ocean pollution
422,1.51E+18,19/03/2022 13:38,MPelletierCIO,"Calgary, Alberta",2888,19132,7,ocean pollution,we banned plastic straws maybe better to do masks next 
423,1.51E+18,19/03/2022 13:29,chigrl,🇨🇦🇺🇸,859,202242,0,ocean pollution, its worse than you think 
424,1.51E+18,19/03/2022 13:20,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
425,1.51E+18,19/03/2022 13:06,JRWalker_,,683,38,0,ocean pollution, download the action kit on how to tackle it 
426,1.51E+18,19/03/2022 13:01,EnvirHealthNews,"Bozeman, MT",2722,11451,1,ocean pollution,the amount of plastic ending up in our oceans is sobering — by  there is expected to be more plastic pollution than fish by weight in the ocean check out our guide to ocean plastics and download our action kit on how to tackle plastic pollution 
427,1.51E+18,19/03/2022 12:51,AnonymousVIP10,The Moon.,56,78,0,ocean pollution, the sky is blue coz of the ocean and those nice red sunsets are due to pollution particles in the air
428,1.51E+18,19/03/2022 11:44,Aquaworld01,,271,264,3,ocean pollution,ilaje local government of ondo state is one of the regions known to be ravaged by plastic pollution in nigeria this environmental menace affects various life forms ocean lives and terrestrial inhabitants in the region  
429,1.51E+18,19/03/2022 11:06,coolstaggie,,853,939,0,ocean pollution, millions will die if we continue to destroy the planet but possibly not in your lifetime right enough only possibly tho tbf crop failure due to climate change is obviously nothing to worry about tho is it or wars over oil or increasing wildfiresocean pollution
430,1.51E+18,19/03/2022 10:29,maxim_xyz,San Francisco,701,3968,2,ocean pollution, one guaranteed woweffect fact is the rivers emitting  of ocean pollutionoptimists that have not yet been introduced to the ocean cleanup light up when they learn this
431,1.51E+18,19/03/2022 9:19,GlenbrookPrima1,"Nottingham, England",591,716,1,ocean pollution,the children in the class have been learning about the harmful effects of pollution in the ocean they have lots of important messages for how we could help protect the ocean  
432,1.51E+18,19/03/2022 8:10,trot_a,,2,11,0,ocean pollution,plastic pollution  a truckload of plastic is dumped into the ocean every minute people  lets not die
433,1.51E+18,19/03/2022 7:36,BD_Stew,"York, UK",6116,10820,4,ocean pollution,even the sea has light these new maps show its extent 
434,1.51E+18,19/03/2022 7:30,ShahidGet,,26,7,0,ocean pollution, loud speakers should thrown in deep ocean of mariana trench so that we can prevent noise pollution govt should ban production of amplifiers  any voice amplified will give birth to noise pollution irrespective if it is used in religious premises djs rallies any
435,1.51E+18,19/03/2022 7:16,HelenaEcimovic,Newcastle,42,13,1,ocean pollution,together we can restore the ocean and reverse  use this video in your classroom to prompt discussions about the devastating effects of plastic pollution on our one and only ocean 
436,1.51E+18,19/03/2022 6:38,SharRose15,,42,0,0,ocean pollution, mangroves are disappearing due to sheer number of boats and pollution in the seas i remember the beautiful ocean water of the s and the abhorrent mess of the ocean today cousteau tried to warn us to no avail we are killing off the ocean and when it goes we go
437,1.51E+18,19/03/2022 6:10,lennartjoos,,617,134,0,ocean pollution,“don’t boil the ocean” is management jargon for taking on an impossible task but that’s exactly what’s happening perhaps it should be changed to “don’t chill the ocean” and then we’re not even talking about the acidification and pollution of the water 
438,1.51E+18,19/03/2022 5:22,AndrewArbitman,America liberty freedom ❤️ ,743,357,0,ocean pollution,even the sea has light pollution these new maps show its extent 
439,1.51E+18,19/03/2022 5:20,monybernar,"Buenos Aires, Argentina",2631,1684,0,ocean pollution,cry of the shore 
440,1.51E+18,19/03/2022 4:59,ramblingboy43,"National Capital Region, Republic of the Philippines",12,2,0,ocean pollution, a very smart person once said you throw garbage in the ocean it’s called pollution you throw a politician in the ocean it is called solution
441,1.51E+18,19/03/2022 4:28,JeffBur87565681,,37,151,1,ocean pollution,join oceanic society and sodastream in fighting ocean plastic pollution ⁦⁩ the founders and supporters of ⁦⁩ share the same vision become a member today 
442,1.51E+18,19/03/2022 3:13,GeoLatinas,,4292,10839,0,ocean pollution,77 to learn more about estefany andrea mora galindo  and her impressive work on microplastic pollution in the ocean follow her social media instagram linkedin  
443,1.50E+18,19/03/2022 1:24,GuardsMr,,28,28,0,ocean pollution, whats the point he would be respected more if he spent this money on the planet we live in by say clearing up all the rubbish in the pacific ocean and other areas of pollution caused by heavy industry instead of this lying nonsense on a harmless gas overheating the planet
444,1.50E+18,19/03/2022 1:00,GreenBiz,"Oakland, CA",585,108201,0,ocean pollution,protecting ocean ecosystems from plastic pollution is one of the defining environmental imperatives of our time 
445,1.50E+18,19/03/2022 0:53,fowosiredammy,"Lagos, Nigeria",735,651,0,ocean pollution, title plastic is plasticregardless of what we drop in the ocean it has the same impact as it disintegrates into tiny pieces that harms the life in itthis photograph depicts the diverse plastic pollution in the ocean and how they surround the plastic mermaid 
446,1.50E+18,19/03/2022 0:20,trot_a,,2,11,0,ocean pollution,plastic pollution  an estimated  million tonnes of plastic end up in the ocean each year people  lets not die
447,1.50E+18,19/03/2022 0:13,mbc_trifecta,"Jersey Shore, NJ",366,78,1,ocean pollution,the fishing industry “lost amp abandoned fishing gear which is deadly to marine life makes up the majority of large plastic pollution in the oceans…”  greenpeace 
448,1.50E+18,19/03/2022 0:00,StephTweetChat,"St Louis, MO",8948,9741,15,ocean pollution,did you know that most of the oxygen you breathe comes from organisms in the ocean our oceans give us life but its up to us to protect them 
449,1.50E+18,18/03/2022 23:48,educatewithmeg_,,56,12,0,ocean pollution,ive been looking at some images that i could use during my unit on and this one caught my eye perfect for questioning students on what might happen how the bag got there or what might happen would love to hear your ideas 
450,1.50E+18,18/03/2022 23:47,Stem2022V,,155,113,0,ocean pollution, sure plastic pollution overfishing ocean acidification biomagnification etc are somehow the accomplishments of ff 🤦‍
451,1.50E+18,18/03/2022 23:10,dalton_roff,"Alberta, Canada",51,22,0,ocean pollution, how the people can trash talk on you  wtf  it’s unbelievable the girl who said you’re ugly did she take a minute to tchek herself… she looks so fake with a lot of plastics… you drop her in the ocean it’s pollution right away no plastic in ocean hahaha
452,1.50E+18,18/03/2022 22:32,Michael27081073,,0,0,0,ocean pollution, you ever calculated how much pollution you and your self congratulatory signatories spew into the atmosphere on your private jets or how about leo’s yacht gurgling crap into the ocean and air and lets not forget the climate czar john kerry you people are unreal
453,1.50E+18,18/03/2022 22:10,MonicaLewisPat1,,324,219,0,ocean pollution,on world water day how fashion can do its part via 
454,1.50E+18,18/03/2022 22:06,ATCharris,Cayman Islands,154,75,0,ocean pollution, cool when will the same apply for people not arriving by floating petri dishesocean pollution buses errr i mean luxury floating palaces
455,1.50E+18,18/03/2022 21:57,KCCastlevilla,"Nova Scotia, Canada",46,12,0,ocean pollution,i pray that scott and the russian crew get along as the russians have threatened to leave them up there there is no need for war in space the iss is not a star wars new movie and the iss is going to be dumped in the ocean in years no pollution in our oceans🤬🤬
456,1.50E+18,18/03/2022 21:30,ScrippsNational,,281,2654,0,ocean pollution,there are a lot of unknowns and a lot of microplastics out there which is why the california ocean protection council adopted the firstofitskind strategy has the story 
457,1.50E+18,18/03/2022 21:25,trutherbotnet,the internets,16777,25096,3,ocean pollution, rivers responsible for  of total riverborne plastic pollution in oceans 
458,1.50E+18,18/03/2022 21:22,fleurygs,"inventing something, pls hold",1890,3762,0,ocean pollution, in this context its a compressed period of time where people get a prompt and have to problem solvelike the problem might be mitigation for ocean pollution and teams get or hrs to mock up a conceptput together a prototype of something to address that
459,1.50E+18,18/03/2022 21:12,Annie_Weinstock,Brooklyn,1216,1007,0,ocean pollution,sadly for miami beach though while the whole of ocean dr was closed to cars during covid one lane was recently reopened this has disconnected the restaurants from the promenade and reintroduced noise pollution and less safe conditions 
